Chromosome	tid	Strand	start_codon	ORF_start	ORF_end	ORF_length	Start	End	ORF_type
Chr5	AT5G11960.1	-	ATG	1501	1516	15	3858436	3858451	dORF
Chr4	AT4G13870.1	-	ATG	976	991	15	8023464	8023479	dORF
Chr1	AT1G77890.4	+	ATG	1995	2010	15	29295705	29295720	dORF
Chr1	AT1G77890.4	+	ATG	1950	1965	15	29295660	29295675	dORF
Chr4	AT4G35190.1	+	ATG	109	124	15	16746297	16746312	uORF
Chr1	AT1G76300.1	+	ATG	784	799	15	28627391	28627406	dORF
Chr4	AT4G14320.1	-	ATG	26	41	15	8243882	8243897	uORF
Chr1	AT1G77890.5	+	ATG	1606	1621	15	29295660	29295675	dORF
Chr4	AT4G32208.1	-	ATG	608	623	15	15558591	15558606	dORF
Chr3	AT3G50190.4	-	ATG	1397	1412	15	18609734	18609749	dORF
Chr1	AT1G77890.5	+	ATG	1651	1666	15	29295705	29295720	dORF
Chr1	AT1G77890.5	+	ATG	1692	1707	15	29295746	29295761	dORF
Chr5	AT5G11960.1	-	ATG	1280	1295	15	3858657	3858672	dORF
Chr4	AT4G14230.1	-	ATG	27	42	15	8203209	8203224	uORF
Chr4	AT4G28775.1	+	ATG	554	569	15	14215331	14215346	dORF
Chr4	AT4G28520.5	+	ATG	1585	1600	15	14089648	14089663	dORF
Chr3	AT3G26922.5	+	ATG	1212	1227	15	9924230	9924245	dORF
Chr3	AT3G26922.4	+	ATG	1219	1234	15	9924230	9924245	dORF
Chr1	AT1G78000.1	+	ATG	2646	2661	15	29333095	29333110	dORF
Chr3	AT3G26510.5	-	ATG	2243	2258	15	9710395	9710410	dORF
Chr1	AT1G77890.3	+	ATG	1788	1803	15	29295746	29295761	dORF
Chr2	AT2G23550.2	-	ATG	772	787	15	10027746	10027761	dORF
Chr4	AT4G14350.2	-	ATG	110	125	15	8260525	8260540	uORF
Chr1	AT1G77890.1	+	ATG	1909	1924	15	29295746	29295761	dORF
Chr3	AT3G28210.2	+	ATG	1027	1042	15	10521718	10521733	dORF
Chr1	AT1G77890.1	+	ATG	1868	1883	15	29295705	29295720	dORF
Chr4	AT4G14350.1	-	ATG	324	339	15	8260043	8260058	uORF
Chr1	AT1G77890.1	+	ATG	1823	1838	15	29295660	29295675	dORF
Chr3	AT3G26510.5	-	ATG	2121	2136	15	9710517	9710532	dORF
Chr1	AT1G77890.3	+	ATG	1747	1762	15	29295705	29295720	dORF
Chr2	AT2G23800.1	-	ATG	1195	1210	15	10131569	10131584	dORF
Chr4	AT4G14350.2	-	ATG	355	370	15	8260043	8260058	uORF
Chr1	AT1G77765.3	+	ATG	1045	1060	15	29246248	29246263	dORF
Chr4	AT4G34540.1	+	ATG	1330	1345	15	16500193	16500208	uORF
Chr1	AT1G76320.3	+	ATG	2773	2788	15	28634101	28634116	dORF
Chr1	AT1G43650.1	-	ATG	1175	1190	15	16443773	16443788	dORF
Chr1	AT1G77890.2	+	ATG	1775	1790	15	29295660	29295675	dORF
Chr1	AT1G77890.2	+	ATG	1820	1835	15	29295705	29295720	dORF
Chr1	AT1G77890.2	+	ATG	1861	1876	15	29295746	29295761	dORF
Chr1	AT1G76320.1	+	ATG	2971	2986	15	28634477	28634492	dORF
Chr5	AT5G42840.1	+	ATG	2229	2244	15	17181301	17181316	dORF
Chr1	AT1G76320.1	+	ATG	2595	2610	15	28634101	28634116	dORF
Chr1	AT1G77890.3	+	ATG	1702	1717	15	29295660	29295675	dORF
Chr2	AT2G22190.2	-	ATG	1578	1593	15	9433692	9433707	dORF
Chr4	AT4G14320.2	-	ATG	13	28	15	8243882	8243897	uORF
Chr2	AT2G30730.2	+	ATG	51	66	15	13092643	13092658	uORF
Chr2	AT2G30740.2	+	ATG	553	568	15	13095861	13095876	uORF
Chr3	AT3G26922.3	+	ATG	1269	1284	15	9924230	9924245	dORF
Chr3	AT3G06630.5	-	ATG	2825	2840	15	2069856	2069871	dORF
Chr2	AT2G30740.3	+	ATG	553	568	15	13095861	13095876	uORF
Chr2	AT2G23940.1	+	ATG	9	24	15	10183875	10183890	uORF
Chr3	AT3G26742.1	+	ATG	547	562	15	9831572	9831587	dORF
Chr2	AT2G23940.2	+	ATG	2	17	15	10183875	10183890	uORF
Chr1	AT1G78000.2	+	ATG	2478	2493	15	29333095	29333110	dORF
Chr1	AT1G78000.7	+	ATG	2131	2146	15	29333095	29333110	dORF
Chr3	AT3G26760.1	+	ATG	1304	1319	15	9845121	9845136	dORF
Chr3	AT3G26780.1	+	ATG	1362	1377	15	9850320	9850335	dORF
Chr1	AT1G78030.1	+	ATG	666	681	15	29343690	29343705	dORF
Chr2	AT2G23830.1	+	ATG	36	51	15	10143503	10143518	uORF
Chr4	AT4G13970.2	-	ATG	2141	2156	15	8070630	8070645	dORF
Chr2	AT2G23740.5	+	ATG	24	39	15	10097533	10097548	uORF
Chr2	AT2G30740.5	+	ATG	539	554	15	13095861	13095876	uORF
Chr3	AT3G26730.8	+	ATG	2595	2610	15	9827345	9827360	dORF
Chr3	AT3G26730.7	+	ATG	2692	2707	15	9827345	9827360	dORF
Chr1	AT1G54540.1	-	ATG	48	63	15	20368448	20368463	uORF
Chr5	AT5G50760.1	+	ATG	37	52	15	20644561	20644576	uORF
Chr4	AT4G13960.4	-	ATG	123	138	15	8062806	8062821	uORF
Chr4	AT4G17610.2	-	ATG	13	28	15	9815034	9815049	uORF
Chr3	AT3G26810.1	+	ATG	2684	2699	15	9870730	9870745	dORF
Chr4	AT4G13950.1	-	ATG	707	722	15	8058101	8058116	dORF
Chr4	AT4G28780.1	+	ATG	1308	1323	15	14217233	14217248	dORF
Chr4	AT4G32140.1	-	ATG	1635	1650	15	15522912	15522927	dORF
Chr2	AT2G24070.1	-	ATG	2591	2606	15	10231441	10231456	dORF
Chr1	AT1G78000.3	+	ATG	3060	3075	15	29333095	29333110	dORF
Chr3	AT3G26922.2	+	ATG	1399	1414	15	9924230	9924245	dORF
Chr2	AT2G24070.2	-	ATG	2423	2438	15	10231441	10231456	dORF
Chr4	AT4G17486.1	-	ATG	199	214	15	9751227	9751242	uORF
Chr1	AT1G78000.4	+	ATG	2677	2692	15	29333095	29333110	dORF
Chr4	AT4G32120.1	-	ATG	1653	1668	15	15516908	15516923	dORF
Chr1	AT1G78000.6	+	ATG	2845	2860	15	29333095	29333110	dORF
Chr2	AT2G24070.3	-	ATG	2607	2622	15	10231441	10231456	dORF
Chr1	AT1G78000.5	+	ATG	2758	2773	15	29333095	29333110	dORF
Chr3	AT3G06590.2	-	ATG	1294	1309	15	2053144	2053159	dORF
Chr3	AT3G26922.1	+	ATG	1298	1313	15	9924230	9924245	dORF
Chr4	AT4G17486.2	-	ATG	104	119	15	9751227	9751242	uORF
Chr4	AT4G14130.1	-	ATG	19	34	15	8138358	8138373	uORF
Chr4	AT4G13970.1	-	ATG	2632	2647	15	8070630	8070645	dORF
Chr5	AT5G27710.1	+	ATG	42	57	15	9812972	9812987	uORF
Chr4	AT4G14350.3	-	ATG	124	139	15	8260525	8260540	uORF
Chr3	AT3G27260.1	+	ATG	2998	3013	15	10072429	10072444	dORF
Chr1	AT1G10310.1	-	ATG	1019	1034	15	3381556	3381571	dORF
Chr1	AT1G10460.1	-	ATG	784	799	15	3439560	3439575	dORF
Chr1	AT1G10460.1	-	ATG	815	830	15	3439529	3439544	dORF
Chr1	AT1G76320.4	+	ATG	2863	2878	15	28634477	28634492	dORF
Chr3	AT3G49800.1	-	ATG	1514	1529	15	18471809	18471824	dORF
Chr3	AT3G06590.4	-	ATG	1553	1568	15	2053144	2053159	dORF
Chr2	AT2G24762.1	+	ATG	52	67	15	10559224	10559239	uORF
Chr4	AT4G15010.2	-	ATG	199	214	15	8575051	8575066	uORF
Chr5	AT5G27850.2	+	ATG	247	262	15	9873398	9873413	uORF
Chr4	AT4G13810.3	-	ATG	2768	2783	15	8004691	8004706	dORF
Chr1	AT1G51890.4	-	ATG	25	40	15	19278563	19278578	uORF
Chr5	AT5G27950.1	+	ATG	26	41	15	9984071	9984086	uORF
Chr1	AT1G53650.1	-	ATG	201	216	15	20031403	20031418	uORF
Chr1	AT1G53650.2	-	ATG	29	44	15	20031403	20031418	uORF
Chr1	AT1G77570.1	+	ATG	551	566	15	29143900	29143915	dORF
Chr2	AT2G23610.1	-	ATG	1453	1468	15	10044312	10044327	dORF
Chr4	AT4G28540.1	+	ATG	2135	2150	15	14110657	14110672	dORF
Chr5	AT5G11970.1	-	ATG	727	742	15	3863082	3863097	dORF
Chr4	AT4G35030.8	+	ATG	140	155	15	16675841	16675856	uORF
Chr1	AT1G10417.4	-	ATG	1436	1451	15	3424377	3424392	dORF
Chr5	AT5G20320.3	-	ATG	4596	4611	15	6859433	6859448	dORF
Chr2	AT2G23610.2	-	ATG	868	883	15	10044312	10044327	dORF
Chr1	AT1G77640.1	+	ATG	1073	1088	15	29179777	29179792	dORF
Chr1	AT1G77640.1	+	ATG	1153	1168	15	29179857	29179872	dORF
Chr1	AT1G76320.4	+	ATG	2487	2502	15	28634101	28634116	dORF
Chr4	AT4G15010.2	-	ATG	316	331	15	8574934	8574949	uORF
Chr1	AT1G10470.1	-	ATG	1953	1968	15	3442036	3442051	dORF
Chr1	AT1G76390.1	+	ATG	2875	2890	15	28658551	28658566	dORF
Chr4	AT4G15400.1	-	ATG	17	32	15	8813561	8813576	uORF
Chr4	AT4G15300.2	-	ATG	24	39	15	8732812	8732827	uORF
Chr2	AT2G30160.1	+	ATG	39	54	15	12877837	12877852	uORF
Chr5	AT5G41740.2	+	ATG	3501	3516	15	16692896	16692911	dORF
Chr2	AT2G23550.3	-	ATG	984	999	15	10027746	10027761	dORF
Chr4	AT4G15300.2	-	ATG	5	20	15	8732831	8732846	uORF
Chr3	AT3G28180.1	+	ATG	2590	2605	15	10509236	10509251	dORF
Chr2	AT2G23550.4	-	ATG	877	892	15	10027746	10027761	dORF
Chr3	AT3G27400.1	+	ATG	1359	1374	15	10143143	10143158	dORF
Chr5	AT5G27950.2	+	ATG	28	43	15	9984071	9984086	uORF
Chr3	AT3G26510.4	-	ATG	1871	1886	15	9710517	9710532	dORF
Chr5	AT5G20320.2	-	ATG	5428	5443	15	6859433	6859448	dORF
Chr1	AT1G76405.2	+	ATG	758	773	15	28663722	28663737	dORF
Chr1	AT1G76390.2	+	ATG	2884	2899	15	28658551	28658566	dORF
Chr1	AT1G77460.3	+	ATG	7135	7150	15	29111817	29111832	dORF
Chr1	AT1G10530.1	-	ATG	771	786	15	3471667	3471682	dORF
Chr4	AT4G15110.1	-	ATG	23	38	15	8633080	8633095	uORF
Chr4	AT4G28540.1	+	ATG	2160	2175	15	14110682	14110697	dORF
Chr1	AT1G10500.1	-	ATG	801	816	15	3460031	3460046	dORF
Chr1	AT1G77460.4	+	ATG	6908	6923	15	29111817	29111832	dORF
Chr4	AT4G35030.6	+	ATG	460	475	15	16675841	16675856	uORF
Chr1	AT1G77490.1	+	ATG	2323	2338	15	29120900	29120915	dORF
Chr2	AT2G25600.1	+	ATG	74	89	15	10894326	10894341	uORF
Chr3	AT3G26510.4	-	ATG	1993	2008	15	9710395	9710410	dORF
Chr4	AT4G15080.2	-	ATG	108	123	15	8612570	8612585	uORF
Chr5	AT5G41740.1	+	ATG	3421	3436	15	16692896	16692911	dORF
Chr4	AT4G14820.1	-	ATG	27	42	15	8510071	8510086	uORF
Chr4	AT4G14350.3	-	ATG	369	384	15	8260043	8260058	uORF
Chr3	AT3G27260.4	+	ATG	2729	2744	15	10072429	10072444	dORF
Chr4	AT4G39880.1	+	ATG	654	669	15	18505142	18505157	dORF
Chr2	AT2G24280.1	+	ATG	1343	1358	15	10333825	10333840	uORF
Chr2	AT2G24280.1	+	ATG	1439	1454	15	10333921	10333936	uORF
Chr5	AT5G42740.3	+	ATG	1911	1926	15	17140827	17140842	dORF
Chr1	AT1G10360.1	-	ATG	919	934	15	3395634	3395649	dORF
Chr1	AT1G77700.2	+	ATG	1020	1035	15	29206387	29206402	dORF
Chr4	AT4G14620.1	-	ATG	278	293	15	8390540	8390555	uORF
Chr5	AT5G42740.2	+	ATG	2307	2322	15	17140827	17140842	dORF
Chr4	AT4G14660.2	-	ATG	274	289	15	8407607	8407622	uORF
Chr3	AT3G06590.3	-	ATG	2507	2522	15	2053144	2053159	dORF
Chr5	AT5G42740.1	+	ATG	2123	2138	15	17140827	17140842	dORF
Chr3	AT3G27260.3	+	ATG	3041	3056	15	10072429	10072444	dORF
Chr1	AT1G10350.1	-	ATG	1936	1951	15	3393014	3393029	dORF
Chr5	AT5G49320.1	-	ATG	923	938	15	19995061	19995076	dORF
Chr1	AT1G76320.3	+	ATG	3149	3164	15	28634477	28634492	dORF
Chr5	AT5G40210.1	-	ATG	1175	1190	15	16073687	16073702	dORF
Chr4	AT4G13840.1	-	ATG	1591	1606	15	8014024	8014039	dORF
Chr4	AT4G14350.4	-	ATG	492	507	15	8260043	8260058	uORF
Chr4	AT4G14350.4	-	ATG	382	397	15	8260525	8260540	uORF
Chr3	AT3G27260.2	+	ATG	2922	2937	15	10072429	10072444	dORF
Chr5	AT5G42810.1	+	ATG	1812	1827	15	17169422	17169437	dORF
Chr5	AT5G42825.1	+	ATG	543	558	15	17172349	17172364	dORF
Chr3	AT3G28210.2	+	ATG	968	983	15	10521547	10521674	dORF
Chr1	AT1G10417.3	-	ATG	1763	1778	15	3424377	3424392	dORF
Chr4	AT4G28740.1	+	ATG	1261	1276	15	14202611	14202626	dORF
Chr3	AT3G49790.1	-	ATG	1959	1974	15	18467988	18468003	dORF
Chr4	AT4G35040.1	+	ATG	87	102	15	16680295	16680310	uORF
Chr1	AT1G10417.2	-	ATG	1816	1831	15	3424377	3424392	dORF
Chr4	AT4G35040.1	+	ATG	229	244	15	16680437	16680452	uORF
Chr4	AT4G32290.1	-	ATG	1667	1682	15	15589531	15589546	dORF
Chr4	AT4G35040.2	+	ATG	87	102	15	16680295	16680310	uORF
Chr5	AT5G60140.1	-	ATG	1273	1288	15	24213940	24213955	dORF
Chr5	AT5G60670.1	-	ATG	1043	1058	15	24380541	24380556	dORF
Chr5	AT5G60670.1	-	ATG	1048	1063	15	24380536	24380551	dORF
Chr3	AT3G27280.2	+	ATG	1213	1228	15	10078339	10078354	dORF
Chr5	AT5G42680.1	+	ATG	1158	1173	15	17115486	17115501	dORF
Chr3	AT3G27280.1	+	ATG	1023	1038	15	10078339	10078354	dORF
Chr5	AT5G42720.1	+	ATG	1748	1763	15	17132845	17132860	dORF
Chr1	AT1G10417.1	-	ATG	1498	1513	15	3424377	3424392	dORF
Chr4	AT4G35040.2	+	ATG	229	244	15	16680437	16680452	uORF
Chr4	AT4G35040.3	+	ATG	115	130	15	16680437	16680452	uORF
Chr1	AT1G10410.1	-	ATG	2113	2128	15	3416598	3416613	dORF
Chr4	AT4G35040.4	+	ATG	115	130	15	16680437	16680452	uORF
Chr2	AT2G24280.2	+	ATG	1439	1454	15	10333921	10333936	uORF
Chr1	AT1G10410.1	-	ATG	1984	1999	15	3416727	3416742	dORF
Chr2	AT2G24280.2	+	ATG	1343	1358	15	10333825	10333840	uORF
Chr4	AT4G13820.1	-	ATG	2770	2785	15	8008073	8008088	dORF
Chr3	AT3G61070.2	-	ATG	970	985	15	22604768	22604783	dORF
Chr3	AT3G49790.1	-	ATG	1903	1918	15	18468044	18468059	dORF
Chr1	AT1G06620.2	+	ATG	1394	1409	15	2027229	2027244	dORF
Chr4	AT4G14368.3	-	ATG	3497	3512	15	8274239	8274254	dORF
Chr5	AT5G45710.4	+	ATG	1749	1764	15	18542711	18542726	dORF
Chr4	AT4G02450.1	-	ATG	35	50	15	1075880	1075895	uORF
Chr2	AT2G26590.3	-	ATG	1547	1562	15	11311087	11311102	dORF
Chr2	AT2G32700.6	+	ATG	169	184	15	13867041	13867056	uORF
Chr2	AT2G26590.2	-	ATG	1251	1266	15	11311087	11311102	dORF
Chr3	AT3G23130.1	+	ATG	1001	1016	15	8243256	8243271	dORF
Chr5	AT5G45710.3	+	ATG	1754	1769	15	18542711	18542726	dORF
Chr2	AT2G32700.5	+	ATG	63	78	15	13867041	13867056	uORF
Chr2	AT2G26590.1	-	ATG	1512	1527	15	11311087	11311102	dORF
Chr5	AT5G45710.2	+	ATG	1446	1461	15	18542711	18542726	dORF
Chr5	AT5G01470.1	+	ATG	980	995	15	192672	192687	dORF
Chr5	AT5G45710.1	+	ATG	1548	1563	15	18542711	18542726	dORF
Chr3	AT3G50510.2	-	ATG	649	664	15	18744959	18744974	dORF
Chr4	AT4G30430.1	-	ATG	976	991	15	14878915	14878930	dORF
Chr2	AT2G26590.4	-	ATG	1072	1087	15	11311087	11311102	dORF
Chr3	AT3G49140.1	-	ATG	1700	1715	15	18212157	18212172	dORF
Chr5	AT5G38690.2	-	ATG	2314	2329	15	15479071	15479086	dORF
Chr4	AT4G14720.1	-	ATG	1405	1420	15	8432150	8432165	dORF
Chr5	AT5G25560.5	+	ATG	1470	1485	15	8899376	8899391	uORF
Chr4	AT4G29140.1	+	ATG	2053	2068	15	14370929	14370944	dORF
Chr1	AT1G11360.4	-	ATG	1265	1280	15	3821457	3821472	dORF
Chr2	AT2G32700.7	+	ATG	157	172	15	13867041	13867056	uORF
Chr5	AT5G40600.1	-	ATG	1261	1276	15	16254672	16254687	dORF
Chr5	AT5G45680.1	+	ATG	860	875	15	18532301	18532316	dORF
Chr2	AT2G32700.4	+	ATG	211	226	15	13867041	13867056	uORF
Chr5	AT5G46350.1	-	ATG	1196	1211	15	18801327	18801342	dORF
Chr3	AT3G23220.1	+	ATG	472	487	15	8288413	8288428	dORF
Chr4	AT4G39050.1	+	ATG	3674	3689	15	18200613	18200628	dORF
Chr4	AT4G02680.1	-	ATG	314	329	15	1184683	1184698	uORF
Chr2	AT2G26560.1	-	ATG	1573	1588	15	11293757	11293772	dORF
Chr2	AT2G32700.3	+	ATG	244	259	15	13867041	13867056	uORF
Chr1	AT1G61410.1	-	ATG	129	144	15	22659408	22659423	uORF
Chr4	AT4G37750.1	+	ATG	170	185	15	17739683	17739698	uORF
Chr5	AT5G20990.3	-	ATG	2035	2050	15	7128554	7128569	dORF
Chr3	AT3G23250.1	+	ATG	1146	1161	15	8310629	8310644	dORF
Chr5	AT5G20990.2	-	ATG	2792	2807	15	7128554	7128569	dORF
Chr4	AT4G37820.1	+	ATG	104	119	15	17785357	17785372	uORF
Chr4	AT4G37820.2	+	ATG	103	118	15	17785357	17785372	uORF
Chr4	AT4G37880.1	+	ATG	64	79	15	17809700	17809715	uORF
Chr3	AT3G60520.2	-	ATG	395	410	15	22361733	22361748	dORF
Chr3	AT3G50510.1	-	ATG	680	695	15	18744959	18744974	dORF
Chr1	AT1G09020.1	-	ATG	2428	2443	15	2899819	2899834	dORF
Chr1	AT1G09010.1	-	ATG	3009	3024	15	2895228	2895243	dORF
Chr3	AT3G49160.1	-	ATG	2415	2430	15	18222028	18222043	dORF
Chr1	AT1G08880.1	-	ATG	1025	1040	15	2846956	2846971	dORF
Chr2	AT2G04039.3	+	ATG	118	133	15	1333379	1333394	uORF
Chr3	AT3G23140.1	+	ATG	738	753	15	8251256	8251271	dORF
Chr2	AT2G04039.2	+	ATG	109	124	15	1333379	1333394	uORF
Chr2	AT2G04039.1	+	ATG	247	262	15	1333379	1333394	uORF
Chr5	AT5G45920.1	+	ATG	1107	1122	15	18624883	18624898	dORF
Chr5	AT5G25560.5	+	ATG	965	980	15	8898761	8898776	uORF
Chr3	AT3G22780.1	+	ATG	2577	2592	15	8052422	8052437	dORF
Chr5	AT5G40880.2	+	ATG	1550	1565	15	16381300	16381315	dORF
Chr2	AT2G03140.10	+	ATG	6807	6822	15	950829	950844	dORF
Chr1	AT1G49710.1	-	ATG	9	24	15	18394006	18394021	uORF
Chr5	AT5G45920.2	+	ATG	1208	1223	15	18624883	18624898	dORF
Chr5	AT5G25560.4	+	ATG	1470	1485	15	8899376	8899391	uORF
Chr3	AT3G22810.1	+	ATG	1732	1747	15	8071695	8071710	dORF
Chr1	AT1G75020.2	+	ATG	2286	2301	15	28173479	28173494	dORF
Chr2	AT2G03810.6	+	ATG	68	83	15	1162052	1162067	uORF
Chr4	AT4G14720.2	-	ATG	1472	1487	15	8432150	8432165	dORF
Chr1	AT1G75020.1	+	ATG	1562	1577	15	28173479	28173494	dORF
Chr1	AT1G07510.1	+	ATG	3938	3953	15	2309622	2309637	dORF
Chr3	AT3G22760.1	+	ATG	2746	2761	15	8048102	8048117	dORF
Chr4	AT4G01190.2	-	ATG	208	223	15	506180	506195	uORF
Chr4	AT4G38960.6	+	ATG	1452	1467	15	18163272	18163287	dORF
Chr1	AT1G11362.1	-	ATG	705	720	15	3824511	3824526	dORF
Chr1	AT1G06230.2	+	ATG	3557	3572	15	1911011	1911026	dORF
Chr5	AT5G40880.1	+	ATG	2102	2117	15	16381300	16381315	dORF
Chr5	AT5G62090.1	-	ATG	3104	3119	15	24935181	24935196	dORF
Chr5	AT5G62090.2	-	ATG	2724	2739	15	24935181	24935196	dORF
Chr3	AT3G05990.1	-	ATG	1924	1939	15	1797080	1797095	dORF
Chr4	AT4G30390.1	-	ATG	578	593	15	14862197	14862212	dORF
Chr5	AT5G45980.1	+	ATG	1043	1058	15	18650728	18650743	dORF
Chr3	AT3G22810.2	+	ATG	2060	2075	15	8071695	8071710	dORF
Chr4	AT4G01650.1	-	ATG	110	125	15	705952	705967	uORF
Chr4	AT4G29140.1	+	ATG	2093	2108	15	14370969	14370984	dORF
Chr4	AT4G01800.3	-	ATG	35	50	15	776389	776404	uORF
Chr3	AT3G23010.2	+	ATG	2316	2331	15	8176807	8176822	dORF
Chr5	AT5G21160.1	-	ATG	2895	2910	15	7198976	7198991	dORF
Chr5	AT5G45920.3	+	ATG	1099	1114	15	18624883	18624898	dORF
Chr1	AT1G06230.3	+	ATG	3478	3493	15	1911011	1911026	dORF
Chr3	AT3G23010.2	+	ATG	2165	2180	15	8176656	8176671	dORF
Chr3	AT3G23010.1	+	ATG	2389	2404	15	8176807	8176822	dORF
Chr3	AT3G23010.1	+	ATG	2238	2253	15	8176656	8176671	dORF
Chr3	AT3G22990.1	+	ATG	1584	1599	15	8166272	8166287	dORF
Chr1	AT1G75040.1	+	ATG	1028	1043	15	28178955	28178970	dORF
Chr3	AT3G22810.3	+	ATG	1369	1384	15	8071695	8071710	dORF
Chr1	AT1G08810.3	-	ATG	886	901	15	2819119	2819134	dORF
Chr5	AT5G45920.4	+	ATG	998	1013	15	18624883	18624898	dORF
Chr4	AT4G29150.1	+	ATG	1315	1330	15	14380391	14380406	dORF
Chr1	AT1G08810.2	-	ATG	1247	1262	15	2819119	2819134	dORF
Chr1	AT1G08810.1	-	ATG	1136	1151	15	2819119	2819134	dORF
Chr2	AT2G03810.7	+	ATG	68	83	15	1162052	1162067	uORF
Chr1	AT1G75030.1	+	ATG	1080	1095	15	28175363	28175378	dORF
Chr2	AT2G03810.6	+	ATG	598	613	15	1162582	1162597	uORF
Chr3	AT3G48990.1	-	ATG	1989	2004	15	18158763	18158778	dORF
Chr3	AT3G23250.2	+	ATG	1224	1239	15	8310629	8310644	dORF
Chr5	AT5G40910.2	+	ATG	4587	4602	15	16400173	16400188	dORF
Chr2	AT2G18025.1	+	ATG	7	22	15	7838779	7838794	uORF
Chr5	AT5G45100.1	+	ATG	1285	1300	15	18219975	18219990	dORF
Chr4	AT4G13450.2	-	ATG	870	885	15	7815126	7815141	dORF
Chr1	AT1G60960.2	-	ATG	29	44	15	22447255	22447270	uORF
Chr3	AT3G49210.2	-	ATG	1897	1912	15	18238148	18238163	dORF
Chr1	AT1G60960.1	-	ATG	29	44	15	22447255	22447270	uORF
Chr5	AT5G20920.3	-	ATG	1133	1148	15	7094864	7094879	dORF
Chr4	AT4G30580.1	-	ATG	1173	1188	15	14932436	14932451	dORF
Chr1	AT1G11360.2	-	ATG	1250	1265	15	3821457	3821472	dORF
Chr5	AT5G20940.1	-	ATG	2119	2134	15	7104003	7104018	dORF
Chr2	AT2G26420.2	-	ATG	2642	2657	15	11239310	11239325	dORF
Chr1	AT1G06410.2	+	ATG	2920	2935	15	1958238	1958253	dORF
Chr2	AT2G05210.1	+	ATG	428	443	15	1891137	1891152	uORF
Chr3	AT3G50500.1	-	ATG	1576	1591	15	18741572	18741587	dORF
Chr2	AT2G26420.3	-	ATG	2268	2283	15	11239310	11239325	dORF
Chr4	AT4G13450.1	-	ATG	904	919	15	7815126	7815141	dORF
Chr3	AT3G49210.1	-	ATG	1972	1987	15	18238148	18238163	dORF
Chr4	AT4G03110.2	-	ATG	189	204	15	1379543	1379558	uORF
Chr1	AT1G11360.3	-	ATG	1016	1031	15	3822057	3822072	dORF
Chr4	AT4G03110.1	-	ATG	157	172	15	1379543	1379558	uORF
Chr5	AT5G08520.1	-	ATG	1830	1845	15	2755320	2755335	dORF
Chr4	AT4G03020.1	-	ATG	45	60	15	1335403	1335418	uORF
Chr1	AT1G56710.1	-	ATG	1785	1800	15	21257762	21257777	dORF
Chr5	AT5G20980.1	-	ATG	2684	2699	15	7124195	7124210	dORF
Chr2	AT2G32650.2	+	ATG	186	201	15	13851285	13851300	uORF
Chr5	AT5G20920.3	-	ATG	1193	1208	15	7094804	7094819	dORF
Chr4	AT4G19180.3	-	ATG	51	66	15	10487991	10488006	uORF
Chr3	AT3G26880.1	-	ATG	484	499	15	9906282	9906297	dORF
Chr3	AT3G49250.1	-	ATG	2255	2270	15	18257800	18257815	dORF
Chr2	AT2G05320.1	+	ATG	83	98	15	1935622	1935637	uORF
Chr3	AT3G23470.2	+	ATG	1571	1586	15	8418175	8418190	dORF
Chr4	AT4G03460.1	-	ATG	95	110	15	1540603	1540618	uORF
Chr2	AT2G05400.1	+	ATG	293	308	15	1975178	1975193	uORF
Chr3	AT3G49250.1	-	ATG	2247	2262	15	18257808	18257823	dORF
Chr3	AT3G49250.1	-	ATG	2498	2513	15	18257557	18257572	dORF
Chr4	AT4G14710.5	-	ATG	970	985	15	8424747	8424762	dORF
Chr4	AT4G14710.4	-	ATG	924	939	15	8424747	8424762	dORF
Chr1	AT1G07485.1	+	ATG	578	593	15	2302037	2302052	dORF
Chr2	AT2G05430.1	+	ATG	252	267	15	1986002	1986017	uORF
Chr2	AT2G02410.5	+	ATG	1350	1365	15	634838	634853	dORF
Chr1	AT1G11360.1	-	ATG	1248	1263	15	3821457	3821472	dORF
Chr3	AT3G61190.2	-	ATG	1099	1114	15	22650257	22650272	dORF
Chr2	AT2G02410.6	+	ATG	1315	1330	15	634838	634853	dORF
Chr3	AT3G49250.1	-	ATG	2046	2061	15	18258009	18258024	dORF
Chr5	AT5G45030.2	+	ATG	2349	2364	15	18175554	18175569	dORF
Chr3	AT3G23470.1	+	ATG	1497	1512	15	8418175	8418190	dORF
Chr2	AT2G05210.3	+	ATG	354	369	15	1891137	1891152	uORF
Chr5	AT5G20920.2	-	ATG	1086	1101	15	7094804	7094819	dORF
Chr4	AT4G03415.2	-	ATG	379	394	15	1506066	1506081	uORF
Chr1	AT1G07485.1	+	ATG	596	611	15	2302055	2302070	dORF
Chr2	AT2G02410.7	+	ATG	1326	1341	15	634838	634853	dORF
Chr2	AT2G26420.1	-	ATG	2600	2615	15	11239310	11239325	dORF
Chr5	AT5G19910.1	-	ATG	1161	1176	15	6730985	6731000	dORF
Chr5	AT5G40910.8	+	ATG	4414	4429	15	16400173	16400188	dORF
Chr2	AT2G05210.2	+	ATG	454	469	15	1891137	1891152	uORF
Chr4	AT4G03400.1	-	ATG	703	718	15	1500881	1500896	uORF
Chr5	AT5G38880.1	-	ATG	3181	3196	15	15563261	15563276	dORF
Chr2	AT2G02490.1	+	ATG	1075	1090	15	668115	668130	dORF
Chr2	AT2G02490.1	+	ATG	1210	1225	15	668250	668265	dORF
