tid,boss,start_codon_x,start_codon_y,ORF_range_x,ORF_type_x,start_rprofile_x,ORF_range_y,ORF_type_y,start_rprofile_y,tab,odds_ratio,statistical test,result
ENST00000267202.7,default,,ATG,,,,"[62, 920]",mORF,"[28.0, 0.0, 0.0]",,0.0,,
ENST00000267229.11,default,,ATG,,,,"[14, 2957]",mORF,"[6.0131, 0.0, 0.0]",,0.0,,
ENST00000267328.5,default,,ATG,,,,"[203, 908]",mORF,"[328.0, 6.0, 6.0]",,0.0,,
ENST00000267339.6,default,,ATG,,,,"[135, 1398]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000267377.3,default,,ATG,,,,"[712, 1888]",mORF,"[80.0, 0.0, 6.0]",,0.0,,
ENST00000267425.8,default,,ATG,,,,"[105, 2016]",mORF,"[6.0, 0.0, 0.0]",,0.0,,
ENST00000267812.4,default,,ATG,,,,"[121, 1441]",mORF,"[34.0, 4.0, 0.0]",,0.0,,
ENST00000267884.11,default,,ATG,,,,"[65, 476]",mORF,"[779.0, 85.0, 2.0]",,0.0,,
ENST00000268182.10,default,,ATG,,,,"[100, 5074]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000268261.9,default,,ATG,,,,"[44, 785]",mORF,"[670.0, 4.0, 0.0]",,0.0,,
ENST00000268314.9,default,,ATG,,,,"[24, 2832]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000268379.9,default,,ATG,,,,"[63, 1425]",mORF,"[116.0, 82.0, 8.0]",,0.0,,
ENST00000268673.12,default,,ATG,,,,"[110, 1400]",mORF,"[16.0, 0.0, 0.0]",,0.0,,
ENST00000268719.9,default,,ATG,,,,"[57, 960]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000269141.8,default,,ATG,,,,"[108, 2829]",mORF,"[199.0, 0.0, 0.0]",,0.0,,
ENST00000269221.8,default,,ATG,,,,"[108, 2082]",mORF,"[3.0, 0.0, 0.0]",,0.0,,
ENST00000269321.12,default,,ATG,,,,"[67, 682]",mORF,"[4579.0, 0.0, 4.90688]",,0.0,,
ENST00000269347.10,default,,ATG,,,,"[1093, 1393]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000269397.9,default,,ATG,,,,"[189, 1872]",mORF,"[3.20889, 0.0, 0.229207]",,0.0,,
ENST00000269593.5,default,,ATG,,,,"[286, 1063]",mORF,"[6325.0, 32.0, 5.0]",,0.0,,
ENST00000269829.5,default,,ATG,,,,"[61, 2209]",mORF,"[1.30221, 0.0, 0.0]",,0.0,,
ENST00000269856.5,default,,ATG,,,,"[121, 2131]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000269886.7,default,,ATG,,,,"[179, 1286]",mORF,"[62.0, 0.0, 0.0]",,0.0,,
ENST00000270162.8,default,,ATG,,,,"[136, 2488]",mORF,"[120.0, 15.0, 90.0]",,0.0,,
ENST00000270221.11,default,,ATG,,,,"[74, 566]",mORF,"[602.0, 100.0, 0.0]",,0.0,,
ENST00000270460.11,default,,ATG,,,,"[311, 2042]",mORF,"[16.9017, 0.208663, 0.0]",,0.0,,
ENST00000270538.8,default,,ATG,,,,"[15, 1374]",mORF,"[44.0, 1.0, 0.0]",,0.0,,
ENST00000270586.8,default,,ATG,,,,"[31, 751]",mORF,"[183.418, 1.35865, 0.452883]",,0.0,,
ENST00000270617.8,default,,ATG,,,,"[309, 2925]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000270625.7,default,,ATG,,,,"[23, 500]",mORF,"[70.0, 180.0, 315.0]",,0.0,,
ENST00000270645.8,default,,ATG,,,,"[62, 1049]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000270708.12,default,,ATG,,,,"[104, 1487]",mORF,"[158.0, 0.0, 0.0]",,0.0,,
ENST00000270776.13,default,,ATG,,,,"[54, 1506]",mORF,"[77.0, 2.0, 0.0]",,0.0,,
ENST00000270792.10,default,,ATG,,,,"[70, 352]",mORF,"[280.0, 8.0, 2.0]",,0.0,,
ENST00000271064.12,default,,ATG,,,,"[96, 1500]",mORF,"[12.0, 35.0, 1.0]",,0.0,,
ENST00000271277.11,default,,ATG,,,,"[192, 2112]",mORF,"[878.0, 0.0, 0.0]",,0.0,,
ENST00000271628.9,default,,ATG,,,,"[44, 1319]",mORF,"[13.0, 8.0, 0.0]",,0.0,,
ENST00000271638.3,default,,ATG,,,,"[89, 407]",mORF,"[387.0, 46.0, 2.0]",,0.0,,
ENST00000272067.11,default,,ATG,,,,"[18, 495]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000272091.8,default,,ATG,,,,"[31, 1387]",mORF,"[1.0, 0.0, 0.0]",,0.0,,
ENST00000272102.10,default,,ATG,,,,"[95, 641]",mORF,"[1950.0, 678.0, 104.0]",,0.0,,
ENST00000272167.10,default,,ATG,,,,"[51, 1419]",mORF,"[302.0, 1.0, 0.0]",,0.0,,
ENST00000272317.11,default,,ATG,,,,"[38, 509]",mORF,"[542.0, 27.0, 65.0]",,0.0,,
ENST00000272348.7,default,,ATG,,,,"[91, 322]",mORF,"[7.99619, 13.6884, 1.08423]",,0.0,,
ENST00000272418.7,default,,ATG,,,,"[17, 1310]",mORF,"[628.0, 17.0, 0.0]",,0.0,,
ENST00000272433.7,default,,ATG,,,,"[7, 1030]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000272638.14,default,,ATG,,,,"[75, 1602]",mORF,"[62.0, 7.0, 1.0]",,0.0,,
ENST00000272928.4,default,,ATG,,,,"[126, 1215]",mORF,"[4994.0, 0.0, 0.0]",,0.0,,
ENST00000273037.9,default,,ATG,,,,"[283, 1234]",mORF,"[7.0, 0.0, 0.0]",,0.0,,
ENST00000273223.10,default,,ATG,,,,"[58, 520]",mORF,"[13221.0, 229.0, 13.0]",,0.0,,
ENST00000273258.4,default,,ATG,,,,"[111, 678]",mORF,"[1888.0, 12.0, 6.0]",,0.0,,
ENST00000273317.5,default,,ATG,,,,"[129, 2160]",mORF,"[83.0, 0.0, 0.0]",,0.0,,
ENST00000273342.8,default,,ATG,,,,"[197, 2432]",mORF,"[706.0, 5.0, 9.0]",,0.0,,
ENST00000273359.8,default,,ATG,,,,"[36, 957]",mORF,"[4.0, 0.0, 3.0]",,0.0,,
ENST00000273480.4,default,,ATG,,,,"[44, 386]",mORF,"[24.0, 1.0, 0.0]",,0.0,,
ENST00000273550.12,default,,ATG,,,,"[209, 761]",mORF,"[947.051, 0.0, 108.689]",,0.0,,
ENST00000273590.4,default,,ATG,,,,"[4, 316]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000273986.10,default,,ATG,,,,"[93, 501]",mORF,"[7.0, 0.0, 0.0]",,0.0,,
ENST00000274026.10,default,,ATG,,,,"[255, 1554]",mORF,"[240.0, 12.0, 24.0]",,0.0,,
ENST00000274031.8,default,,ATG,,,,"[82, 1183]",mORF,"[12.0, 0.0, 0.0]",,0.0,,
ENST00000274054.3,default,,ATG,,,,"[163, 1648]",mORF,"[43.0, 0.0, 0.0]",,0.0,,
ENST00000274065.9,default,,ATG,,,,"[25, 820]",mORF,"[100.0, 200.0, 96.0]",,0.0,,
ENST00000274137.10,default,,ATG,,,,"[11, 386]",mORF,"[0.0, 80.0, 78.0]",,0.0,,
ENST00000274140.10,default,,ATG,,,,"[204, 2937]",mORF,"[981.0, 0.0, 0.0]",,0.0,,
ENST00000274217.4,default,,ATG,,,,"[103, 1174]",mORF,"[105.0, 0.0, 0.0]",,0.0,,
ENST00000274242.10,default,,ATG,,,,"[37, 331]",mORF,"[459.739, 0.605043, 0.662666]",,0.0,,
ENST00000274276.8,default,,ATG,,,,"[389, 3329]",mORF,"[22.2282, 0.0, 0.101499]",,0.0,,
ENST00000274542.6,default,,ATG,,,,"[27, 2103]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000274680.9,default,,ATG,,,,"[169, 1525]",mORF,"[53.0, 0.0, 0.0]",,0.0,,
ENST00000274712.8,default,,ATG,,,,"[14, 614]",mORF,"[150.0, 17.0, 0.0]",,0.0,,
ENST00000274811.9,default,,ATG,,,,"[507, 1806]",mORF,"[3.0, 0.0, 0.0]",,0.0,,
ENST00000274813.4,default,,ATG,,,,"[190, 2443]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000275418.13,default,,ATG,,,,"[91, 2692]",mORF,"[122.0, 0.0, 1.0]",,0.0,,
ENST00000275493.7,default,,ATG,,,,"[261, 3894]",mORF,"[251.0, 10.0, 1.0]",,0.0,,
ENST00000275517.8,default,,ATG,,,,"[62, 821]",mORF,"[26.0, 3.0, 1.0]",,0.0,,
ENST00000275766.2,default,,ATG,,,,"[25, 928]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000275820.4,default,,ATG,,,,"[26, 2609]",mORF,"[0.0, 0.0, 2.0]",,0.0,,
ENST00000275954.4,default,,ATG,,,,"[256, 802]",mORF,"[170.0, 2.0, 0.0]",,0.0,,
ENST00000276326.9,default,,ATG,,,,"[159, 1035]",mORF,"[5.0, 0.0, 0.0]",,0.0,,
ENST00000276440.12,default,,ATG,,,,"[220, 5833]",mORF,"[2.0, 1.0, 0.0]",,0.0,,
ENST00000276533.4,default,,ATG,,,,"[155, 827]",mORF,"[20.0, 0.0, 4.0]",,0.0,,
ENST00000276682.8,default,,ATG,,,,"[767, 1868]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000277459.8,default,,ATG,,,,"[125, 719]",mORF,"[0.0, 0.0, 22.0]",,0.0,,
ENST00000277900.12,default,,ATG,,,,"[365, 2390]",mORF,"[46.0, 0.0, 0.0]",,0.0,,
ENST00000278412.7,default,,ATG,,,,"[282, 2412]",mORF,"[210.0, 18.0, 0.0]",,0.0,,
ENST00000278460.12,default,,ATG,,,,"[45, 1041]",mORF,"[50.0, 0.0, 15.0]",,0.0,,
ENST00000278671.10,default,,ATG,,,,"[73, 559]",mORF,"[89.0, 0.0, 0.0]",,0.0,,
ENST00000278756.7,default,,ATG,,,,"[45, 2331]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000278833.4,default,,ATG,,,,"[25, 1081]",mORF,"[2.0, 0.0, 0.0]",,0.0,,
ENST00000279022.7,default,,ATG,,,,"[69, 588]",mORF,"[1196.0, 129.0, 0.0]",,0.0,,
ENST00000279247.11,default,,ATG,,,,"[87, 2232]",mORF,"[15.0, 2.0, 0.0]",,0.0,,
ENST00000279281.8,default,,ATG,,,,"[37, 2386]",mORF,"[12.0, 2.0, 0.0]",,0.0,,
ENST00000279392.8,default,,ATG,,,,"[12, 1683]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000279550.11,default,,ATG,,,,"[196, 1108]",mORF,"[10.0, 0.0, 0.0]",,0.0,,
ENST00000280154.12,default,,ATG,,,,"[153, 1563]",mORF,"[46.0, 4.0, 0.0]",,0.0,,
ENST00000280326.9,default,,ATG,,,,"[61, 1687]",mORF,"[348.971, 52.4526, 9.09893]",,0.0,,
ENST00000280330.12,default,,ATG,,,,"[607, 817]",mORF,"[1.0, 0.0, 2.0]",,0.0,,
ENST00000280527.7,default,,ATG,,,,"[515, 3626]",mORF,"[96.0, 0.0, 0.0]",,0.0,,
ENST00000280871.9,default,,ATG,,,,"[273, 2220]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000281031.5,default,,ATG,,,,"[118, 478]",mORF,"[275.0, 16.0, 341.0]",,0.0,,
ENST00000281282.6,default,,ATG,,,,"[78, 3987]",mORF,"[2.0, 0.0, 0.0]",,0.0,,
ENST00000281428.12,default,,ATG,,,,"[712, 1873]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000281496.6,default,,ATG,,,,"[105, 3225]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000281932.6,default,,ATG,,,,"[205, 589]",mORF,"[15.0, 0.0, 0.0]",,0.0,,
ENST00000281938.7,default,,ATG,,,,"[382, 973]",mORF,"[279.0, 20.0, 31.0]",,0.0,,
ENST00000282003.7,default,,ATG,,,,"[35, 2216]",mORF,"[173.0, 0.0, 0.0]",,0.0,,
ENST00000282007.7,default,,ATG,,,,"[71, 4766]",mORF,"[1.0, 0.0, 0.0]",,0.0,,
ENST00000282050.6,default,,ATG,,,,"[145, 1807]",mORF,"[889.0, 9.0, 1.0]",,0.0,,
ENST00000282074.7,default,,ATG,,,,"[127, 802]",mORF,"[63.0, 0.0, 8.0]",,0.0,,
ENST00000282272.15,default,,ATG,,,,"[176, 3158]",mORF,"[28.0, 0.0, 0.0]",,0.0,,
ENST00000282276.8,default,,ATG,,,,"[37, 1819]",mORF,"[6.0, 0.0, 0.0]",,0.0,,
ENST00000282388.4,default,,ATG,,,,"[291, 1776]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000282406.9,default,,ATG,,,,"[123, 4605]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000282572.5,default,,ATG,,,,"[85, 1138]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000282574.8,default,,ATG,,,,"[150, 1308]",mORF,"[2.0, 0.0, 0.0]",,0.0,,
ENST00000282892.4,default,,ATG,,,,"[22, 457]",mORF,"[0.0, 4.0, 0.0]",,0.0,,
ENST00000283006.7,default,,ATG,,,,"[52, 796]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000283033.10,default,,ATG,,,,"[127, 3004]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000283109.8,default,,ATG,,,,"[56, 1715]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000283131.4,default,,ATG,,,,"[223, 3382]",mORF,"[67.0, 0.0, 0.0]",,0.0,,
ENST00000283179.14,default,,ATG,,,,"[187, 2422]",mORF,"[4.35948, 0.0, 0.871897]",,0.0,,
ENST00000283415.4,default,,ATG,,,,"[116, 1721]",mORF,"[201.0, 1.0, 8.0]",,0.0,,
ENST00000283646.5,default,,ATG,,,,"[26, 962]",mORF,"[41.0, 0.0, 0.0]",,0.0,,
ENST00000284031.13,default,,ATG,,,,"[114, 972]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000284690.4,default,,ATG,,,,"[468, 2700]",mORF,"[11.0, 0.0, 0.0]",,0.0,,
ENST00000284770.10,default,,ATG,,,,"[73, 667]",mORF,"[4.0, 0.0, 0.0]",,0.0,,
ENST00000284811.12,default,,ATG,,,,"[115, 454]",mORF,"[533.0, 0.0, 0.0]",,0.0,,
ENST00000284971.8,default,,ATG,,,,"[59, 386]",mORF,"[1574.0, 228.0, 7.0]",,0.0,,
ENST00000285071.9,default,,ATG,,,,"[484, 2224]",mORF,"[94.0, 0.0, 0.0]",,0.0,,
ENST00000285116.8,default,,ATG,,,,"[160, 928]",mORF,"[30.0, 0.0, 0.0]",,0.0,,
ENST00000285124.12,default,,ATG,,,,"[21, 276]",mORF,"[29.0, 0.0, 0.0]",,0.0,,
ENST00000285238.13,default,,ATG,,,,"[56, 4640]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000285407.11,default,,ATG,,,,"[124, 1567]",mORF,"[912.0, 6.0, 0.0]",,0.0,,
ENST00000285518.11,default,,ATG,,,,"[27, 1122]",mORF,"[9.0, 118.0, 0.0]",,0.0,,
ENST00000285681.6,default,,ATG,,,,"[369, 3633]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000285737.9,default,,ATG,,,,"[89, 2648]",mORF,"[229.0, 0.0, 0.0]",,0.0,,
ENST00000285814.9,default,,ATG,,,,"[25, 907]",mORF,"[63.0, 1.0, 7.0]",,0.0,,
ENST00000285848.9,default,,ATG,,,,"[0, 1488]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000285873.8,default,,ATG,,,,"[78, 4605]",mORF,"[79.0, 1.0, 0.0]",,0.0,,
ENST00000285896.11,default,,ATG,,,,"[214, 1093]",mORF,"[2.0, 1.0, 0.0]",,0.0,,
ENST00000285930.9,default,,ATG,,,,"[38, 989]",mORF,"[83.0, 10.0, 1.0]",,0.0,,
ENST00000285968.11,default,,ATG,,,,"[28, 6067]",mORF,"[2.0, 0.0, 0.0]",,0.0,,
ENST00000286070.10,default,,ATG,,,,"[110, 1535]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000286307.6,default,,ATG,,,,"[39, 1122]",mORF,"[3.0, 0.0, 0.0]",,0.0,,
ENST00000286371.8,default,,ATG,,,,"[159, 999]",mORF,"[2812.0, 142.0, 35.0]",,0.0,,
ENST00000286428.7,default,,ATG,,,,"[23, 617]",mORF,"[16.0, 3.0, 3.0]",,0.0,,
ENST00000286688.6,default,,ATG,,,,"[12, 636]",mORF,"[2.0, 0.0, 0.0]",,0.0,,
ENST00000286788.9,default,,ATG,,,,"[58, 1705]",mORF,"[3937.0, 60.0, 82.0]",,0.0,,
ENST00000287322.5,default,,ATG,,,,"[15, 1389]",mORF,"[0.0, 1.0, 2.0]",,0.0,,
ENST00000287594.7,default,,ATG,,,,"[144, 588]",mORF,"[68.0, 1.0, 0.0]",,0.0,,
ENST00000287667.12,default,,ATG,,,,"[131, 3800]",mORF,"[69.0, 60.0, 5.0]",,0.0,,
ENST00000287844.7,default,,ATG,,,,"[85, 1957]",mORF,"[144.0, 0.0, 0.0]",,0.0,,
ENST00000287957.5,default,,ATG,,,,"[248, 1058]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000288071.11,default,,ATG,,,,"[112, 1552]",mORF,"[4.0, 0.0, 0.0]",,0.0,,
ENST00000288207.7,default,,ATG,,,,"[123, 1320]",mORF,"[703.0, 0.0, 64.0]",,0.0,,
ENST00000288532.11,default,,ATG,,,,"[17, 1001]",mORF,"[11.0, 0.0, 0.0]",,0.0,,
ENST00000288757.7,default,,ATG,,,,"[13, 802]",mORF,"[3.0, 1.0, 0.0]",,0.0,,
ENST00000288815.5,default,,ATG,,,,"[174, 1491]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000288937.7,default,,ATG,,,,"[44, 572]",mORF,"[522.0, 6.0, 13.0]",,0.0,,
ENST00000289004.8,default,,ATG,,,,"[36, 1218]",mORF,"[195.0, 8.0, 59.0]",,0.0,,
ENST00000289228.7,default,,ATG,,,,"[154, 1285]",mORF,"[87.0, 0.0, 0.0]",,0.0,,
ENST00000289431.10,default,,ATG,,,,"[252, 1815]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000289968.11,default,,ATG,,,,"[108, 2754]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000290079.9,default,,ATG,,,,"[27, 354]",mORF,"[2.0, 4.0, 0.0]",,0.0,,
ENST00000290200.7,default,,ATG,,,,"[99, 1077]",mORF,"[144.0, 0.0, 0.0]",,0.0,,
ENST00000290231.11,default,,ATG,,,,"[175, 1915]",mORF,"[103.0, 3.0, 0.0]",,0.0,,
ENST00000290291.10,default,,ATG,,,,"[25, 2059]",mORF,"[559.0, 1.0, 5.0]",,0.0,,
ENST00000290299.7,default,,ATG,,,,"[41, 683]",mORF,"[63.0, 7.0, 0.0]",,0.0,,
ENST00000290341.8,default,,ATG,,,,"[361, 2095]",mORF,"[152.0, 2.0, 0.0]",,0.0,,
ENST00000290349.11,default,,ATG,,,,"[92, 926]",mORF,"[721.0, 5.0, 24.0]",,0.0,,
ENST00000290378.6,default,,ATG,,,,"[66, 1200]",mORF,"[401.0, 8.0, 8.0]",,0.0,,
ENST00000290429.11,default,,ATG,,,,"[50, 1223]",mORF,"[5.57427, 0.0, 2.16777]",,0.0,,
ENST00000290510.10,default,,ATG,,,,"[34, 2245]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000290541.7,default,,ATG,,,,"[15, 810]",mORF,"[792.0, 23.0, 9.0]",,0.0,,
ENST00000290650.9,default,,ATG,,,,"[16, 5266]",mORF,"[4.0, 82.0, 0.0]",,0.0,,
ENST00000290943.10,default,,ATG,,,,"[96, 3132]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000291270.9,default,,ATG,,,,"[138, 2028]",mORF,"[2.0, 0.0, 0.0]",,0.0,,
ENST00000291295.14,default,,ATG,,,,"[105, 555]",mORF,"[812.0, 323.0, 17.0]",,0.0,,
ENST00000291358.11,default,,ATG,,,,"[11, 1412]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000291386.4,default,,ATG,,,,"[306, 891]",mORF,"[0.0, 2.76201, 0.0]",,0.0,,
ENST00000291442.4,default,,ATG,,,,"[699, 1914]",mORF,"[54.0, 1.0, 0.0]",,0.0,,
ENST00000291458.9,default,,ATG,,,,"[7, 442]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000291552.9,default,,ATG,,,,"[76, 799]",mORF,"[121.0, 0.0, 12.0]",,0.0,,
ENST00000291560.7,default,,ATG,,,,"[327, 1332]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000291568.7,default,,ATG,,,,"[39, 336]",mORF,"[1.0, 0.0, 0.0]",,0.0,,
ENST00000291576.12,default,,ATG,,,,"[18, 2778]",mORF,"[6.0, 0.0, 0.0]",,0.0,,
ENST00000291577.11,default,,ATG,,,,"[15, 822]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000292114.8,default,,ATG,,,,"[24, 651]",mORF,"[29.0, 0.0, 0.0]",,0.0,,
ENST00000292147.7,default,,ATG,,,,"[24, 789]",mORF,"[10.0, 1.0, 0.0]",,0.0,,
ENST00000292330.3,default,,ATG,,,,"[123, 885]",mORF,"[0.0, 12.0, 5.0]",,0.0,,
ENST00000292363.10,default,,ATG,,,,"[93, 1029]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000292430.10,default,,ATG,,,,"[417, 915]",mORF,"[1073.22, 1.6562, 0.0]",,0.0,,
ENST00000292562.12,default,,ATG,,,,"[202, 2218]",mORF,"[2.0, 0.0, 0.0]",,0.0,,
ENST00000292599.4,default,,ATG,,,,"[291, 3342]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000292852.9,default,,ATG,,,,"[174, 1011]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000293350.9,default,,ATG,,,,"[107, 2516]",mORF,"[6.0, 0.0, 2.0]",,0.0,,
ENST00000293362.7,default,,ATG,,,,"[161, 965]",mORF,"[168.0, 10.0, 10.0]",,0.0,,
ENST00000293925.9,default,,ATG,,,,"[0, 3810]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000293968.11,default,,ATG,,,,"[88, 268]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000294064.9,default,,ATG,,,,"[128, 1514]",mORF,"[59.0, 0.0, 0.0]",,0.0,,
ENST00000294189.11,default,,ATG,,,,"[47, 527]",mORF,"[3618.0, 730.0, 233.0]",,0.0,,
ENST00000294244.9,default,,ATG,,,,"[231, 1377]",mORF,"[4.0, 0.0, 0.0]",,0.0,,
ENST00000294304.12,default,,ATG,,,,"[124, 4972]",mORF,"[4.0, 5.0, 3.0]",,0.0,,
ENST00000294360.5,default,,ATG,,,,"[59, 542]",mORF,"[203.0, 1.0, 1.0]",,0.0,,
ENST00000294383.7,default,,ATG,,,,"[251, 8114]",mORF,"[6.0, 0.0, 0.0]",,0.0,,
ENST00000294521.7,default,,ATG,,,,"[136, 568]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000294623.8,default,,ATG,,,,"[83, 2045]",mORF,"[44.2175, 0.0, 2.94783]",,0.0,,
ENST00000294742.6,default,,ATG,,,,"[98, 563]",mORF,"[6.48797, 1.68519, 0.674075]",,0.0,,
ENST00000295133.9,default,,ATG,,,,"[0, 2628]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000295414.8,default,,ATG,,,,"[257, 1337]",mORF,"[14.0, 5.0, 75.0]",,0.0,,
ENST00000295522.4,default,,ATG,,,,"[240, 876]",mORF,"[0.0, 74.0, 0.0]",,0.0,,
ENST00000295598.10,default,,ATG,,,,"[268, 3340]",mORF,"[139.0, 3.0, 0.0]",,0.0,,
ENST00000295633.8,default,,ATG,,,,"[96, 1023]",mORF,"[131.777, 1.63843, 0.0]",,0.0,,
ENST00000295666.6,default,,ATG,,,,"[34, 883]",mORF,"[876.0, 483.0, 15.0]",,0.0,,
ENST00000295682.6,default,,ATG,,,,"[80, 491]",mORF,"[0.788293, 0.0, 0.0]",,0.0,,
ENST00000295702.9,default,,ATG,,,,"[64, 616]",mORF,"[134.0, 0.0, 35.0]",,0.0,,
ENST00000295830.13,default,,ATG,,,,"[28, 397]",mORF,"[1256.0, 68.0, 0.0]",,0.0,,
ENST00000295864.9,default,,ATG,,,,"[13, 379]",mORF,"[8.0, 1.0, 0.0]",,0.0,,
ENST00000295958.10,default,,ATG,,,,"[162, 462]",mORF,"[7.0, 0.0, 1.0]",,0.0,,
ENST00000295989.9,default,,ATG,,,,"[249, 3609]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000296015.9,default,,ATG,,,,"[99, 2412]",mORF,"[40.0, 1.0, 0.0]",,0.0,,
ENST00000296051.7,default,,ATG,,,,"[86, 3101]",mORF,"[0.159369, 0.0, 0.0]",,0.0,,
ENST00000296102.8,default,,ATG,,,,"[59, 257]",mORF,"[6.0, 97.0, 5.0]",,0.0,,
ENST00000296122.10,default,,ATG,,,,"[198, 1182]",mORF,"[1124.0, 139.0, 0.0]",,0.0,,
ENST00000296129.6,default,,ATG,,,,"[91, 2602]",mORF,"[1.0, 1.0, 0.0]",,0.0,,
ENST00000296149.9,default,,ATG,,,,"[122, 923]",mORF,"[49.0, 2.0, 2.0]",,0.0,,
ENST00000296255.8,default,,ATG,,,,"[18, 1842]",mORF,"[10.0, 1.0, 0.0]",,0.0,,
ENST00000296257.10,default,,ATG,,,,"[119, 1889]",mORF,"[0.0, 0.0, 2.0]",,0.0,,
ENST00000296292.8,default,,ATG,,,,"[35, 1661]",mORF,"[7.0, 0.0, 0.0]",,0.0,,
ENST00000296343.10,default,,ATG,,,,"[185, 3104]",mORF,"[6.0, 0.0, 0.0]",,0.0,,
ENST00000296388.10,default,,ATG,,,,"[57, 2268]",mORF,"[221.0, 18.0, 0.0]",,0.0,,
ENST00000296412.14,default,,ATG,,,,"[88, 1213]",mORF,"[24.2635, 0.0, 0.0]",,0.0,,
ENST00000296456.10,default,,ATG,,,,"[51, 2250]",mORF,"[195.0, 48.0, 0.0]",,0.0,,
ENST00000296503.10,default,,ATG,,,,"[107, 737]",mORF,"[116.0, 13.0, 2.0]",,0.0,,
ENST00000296504.4,default,,ATG,,,,"[229, 892]",mORF,"[501.0, 9.0, 0.0]",,0.0,,
ENST00000296509.11,default,,ATG,,,,"[114, 732]",mORF,"[3690.0, 5.0, 4.0]",,0.0,,
ENST00000296511.10,default,,ATG,,,,"[153, 1116]",mORF,"[2755.34, 68.52, 25.4355]",,0.0,,
ENST00000296575.8,default,,ATG,,,,"[520, 2623]",mORF,"[4.0, 7.0, 0.0]",,0.0,,
ENST00000296577.9,default,,ATG,,,,"[136, 1936]",mORF,"[90.0, 18.0, 0.0]",,0.0,,
ENST00000296657.7,default,,ATG,,,,"[398, 1883]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000296679.9,default,,ATG,,,,"[96, 1476]",mORF,"[97.0, 0.0, 0.0]",,0.0,,
ENST00000296755.12,default,,ATG,,,,"[57, 7464]",mORF,"[0.0, 0.0, 0.0]",,0.0,,
ENST00000296786.8,default,,ATG,,,,"[117, 1074]",mORF,"[17.0, 12.0, 0.0]",,0.0,,
ENST00000296930.10,default,,ATG,,,,"[100, 985]",mORF,"[1578.71, 0.0, 4.35672]",,0.0,,
